offset	bank	bank_offset	address	length	ascii_ratio	high_byte_ratio	entropy	sample_hex	sample_ascii_lossy
0x0145FC	0x05	0x05FC	0x45FC	20	0.55	0.3	3.784	c21546c5211ac2363e2336a7233679c1593e01cd	..F.!..6>#6.#6y.Y>..
0x014611	0x05	0x0611	0x4611	18	0.389	0.222	3.725	03c373460c0dc23c462e15e5210204e52104	..sF...<F...!...!.
0x01462F	0x05	0x062F	0x462F	18	0.5	0.389	3.614	217d40cd2840c1c1c1c1c373462e15e55916	!}@.(@.....sF...Y.
0x014645	0x05	0x0645	0x4645	8	0.75	0.25	3.0	7d936f7c9a67652e	}.o|.ge.
0x014657	0x05	0x0657	0x4657	9	0.667	0.333	3.17	7d936f7c9a6725e521	}.o|.g%.!
0x014669	0x05	0x0669	0x4669	23	0.261	0.565	3.671	219c40cd2840c1c1c1c1c1c90168011e8f21a0c4cd8704	!.@.(@.......h...!.....
0x014684	0x05	0x0684	0x4684	8	0.25	0.25	2.75	11c293460168011e	...F.h..
0x0146A2	0x05	0x06A2	0x46A2	11	0.273	0.455	3.096	11c2bd46f04ff601e04f01	...F.O...O.
0x0146CB	0x05	0x06CB	0x46CB	17	0.588	0.294	3.455	c2d146cd213b211ac23601233683233661	..F.!;!..6.#6.#6a
0x0146E3	0x05	0x06E3	0x46E3	11	0.273	0.273	3.278	03cd75463e01ea1ac20110	..uF>......
0x0146EF	0x05	0x06EF	0x46EF	20	0.45	0.35	3.884	11f24d21e088cd8414211ac23601233683233661	..M!.....!..6.#6.#6a
0x01470F	0x05	0x070F	0x470F	11	0.545	0.182	3.096	11c23a47211ac236182336	..:G!..6.#6
0x014723	0x05	0x0723	0x4723	13	0.615	0.077	3.181	03211ac236182336242336540e	.!..6.#6$#6T.
0x014736	0x05	0x0736	0x4736	22	0.5	0.136	3.936	03c34e47211ac236182336242336540e011e013e01cd	..NG!..6.#6$#6T....>..
0x01474D	0x05	0x074D	0x474D	14	0.0	0.643	2.664	03afea0fc2ea0ec2ea0dc2ea0cc2	..............
0x014764	0x05	0x0764	0x4764	18	0.333	0.333	3.419	03c22104c2bec263472e15e5210207e52107	..!....cG...!...!.
0x014782	0x05	0x0782	0x4782	10	0.4	0.6	2.322	21da40cd2840c1c1c1c1	!.@.(@....
0x01478D	0x05	0x078D	0x478D	21	0.381	0.429	3.88	17c3b7ca9747afea17c3211ac23601233683233661	.....G....!..6.#6.#6a
0x0147A9	0x05	0x07A9	0x47A9	11	0.273	0.273	3.278	03cd75463e01ea1ac20110	..uF>......
0x0147B5	0x05	0x07B5	0x47B5	20	0.45	0.3	3.884	11024a21e088cd8414211ac23601233683233661	..J!.....!..6.#6.#6a
0x0147D4	0x05	0x07D4	0x47D4	23	0.0	0.652	3.828	0102030405060708f5afea99c3ea98c3ea97c3ea96c3f1	.......................
0x014814	0x05	0x0814	0x4814	23	0.478	0.261	4.056	02ca1c48b7c25248f5211ac23617233604233665f15f16	...H..RH.!..6.#6.#6e._.
0x014837	0x05	0x0837	0x4837	20	0.5	0.2	3.884	037dea10c3c35248211ac2361723360423366511	.}....RH!..6.#6.#6e.
0x014851	0x05	0x0851	0x4851	10	0.2	0.4	3.322	03c9cdde1f2e15e52117	........!.
0x01486D	0x05	0x086D	0x486D	16	0.438	0.5	3.25	40cd2840c1c1c1c1cd2920c92e15e521	@.(@.....) ....!
0x01488E	0x05	0x088E	0x488E	15	0.4	0.533	3.24	21b341cd2840c1c1c1c1c92e15e521	!.A.(@........!
0x0148AE	0x05	0x08AE	0x48AE	15	0.4	0.533	3.24	21d241cd2840c1c1c1c1c92e15e521	!.A.(@........!
0x0148CE	0x05	0x08CE	0x48CE	15	0.4	0.533	3.24	21f141cd2840c1c1c1c1c92e15e521	!.A.(@........!
0x0148EE	0x05	0x08EE	0x48EE	16	0.375	0.438	3.375	211841cd2840c1c1c1c1c92e15e52103	!.A.(@........!.
0x01490E	0x05	0x090E	0x490E	20	0.35	0.45	3.384	21bb40cd2840c1c1c1c1c92e15e5210203e52103	!.@.(@........!...!.
0x01492E	0x05	0x092E	0x492E	19	0.368	0.474	3.616	213741cd2840c1c1c1c1c9cdde1f2e15e52106	!7A.(@...........!.
0x014951	0x05	0x0951	0x4951	22	0.455	0.455	3.789	215641cd2840c1c1c1c1cd2920c9cdde1f2e15e52124	!VA.(@.....) .......!$
0x014977	0x05	0x0977	0x4977	22	0.409	0.455	3.789	217541cd2840c1c1c1c1cd2920c9cdde1f2e15e52107	!uA.(@.....) .......!.
0x01499D	0x05	0x099D	0x499D	23	0.391	0.435	3.708	219441cd2840c1c1c1c1cd2920c92e15e5210204e52104	!.A.(@.....) ....!...!.
0x0149C0	0x05	0x09C0	0x49C0	20	0.35	0.45	3.484	218c42cd2840c1c1c1c1c92e15e5210203e52103	!.B.(@........!...!.
0x0149E0	0x05	0x09E0	0x49E0	16	0.438	0.438	3.203	211067cd2840c1c1c1c1c92e15e52121	!.g.(@........!!
0x014A00	0x05	0x0A00	0x4A00	13	0.462	0.538	2.777	21a243cd2840c1c1c1c1cd213b	!.C.(@.....!;
0x014A1A	0x05	0x0A1A	0x4A1A	21	0.524	0.143	3.749	c2314a211ac236182336242336540e011e013e01cd	.1J!..6.#6$#6T....>..
0x014A30	0x05	0x0A30	0x4A30	13	0.615	0.231	3.181	03211ac2363823368323365ecd	.!..68#6.#6^.
0x014A4A	0x05	0x0A4A	0x4A4A	19	0.421	0.421	3.787	a8d2904af5211ac2361423368f233678f1f51e	...J.!..6.#6.#6x...
0x014A6B	0x05	0x0A6B	0x4A6B	18	0.444	0.278	3.795	0377211ac2361423368f233678f1f51e01cd	.w!..6.#6.#6x.....
0x014A98	0x05	0x0A98	0x4A98	16	0.25	0.5	3.75	7eea9dc3cdde1f2e15e5211e96e5210b	~.........!...!.
0x014AB4	0x05	0x0AB4	0x4AB4	20	0.4	0.5	3.346	21c143cd2840c1c1c1c1cd2920c1c92e15e5211e	!.C.(@.....) .....!.
0x014AD8	0x05	0x0AD8	0x4AD8	16	0.375	0.5	3.375	21e043cd2840c1c1c1c1c92e15e52109	!.C.(@........!.
0x014AF8	0x05	0x0AF8	0x4AF8	16	0.375	0.5	3.375	21ca42cd2840c1c1c1c1c92e15e52110	!.B.(@........!.
0x014B18	0x05	0x0B18	0x4B18	16	0.375	0.5	3.375	21ab42cd2840c1c1c1c1c92e15e5210a	!.B.(@........!.
0x014B38	0x05	0x0B38	0x4B38	16	0.375	0.5	3.375	21e942cd2840c1c1c1c1c92e15e52111	!.B.(@........!.
0x014B58	0x05	0x0B58	0x4B58	16	0.375	0.438	3.375	210843cd2840c1c1c1c1c92e15e5210b	!.C.(@........!.
0x014B78	0x05	0x0B78	0x4B78	16	0.438	0.438	3.375	212743cd2840c1c1c1c1c92e15e5210c	!'C.(@........!.
0x014B98	0x05	0x0B98	0x4B98	24	0.375	0.5	3.772	214643cd2840c1c1c1c1c93e03ea9ac3cd0140cd0e4021c8	!FC.(@.....>......@..@!.
0x014BB3	0x05	0x0BB3	0x4BB3	13	0.308	0.385	3.547	7ad5e5d1e1d54b42110514210d	z.....KB...!.
0x014BC9	0x05	0x0BC9	0x4BC9	8	0.375	0.0	3.0	194d44110514210d	.MD...!.
0x014BD2	0x05	0x0BD2	0x4BD2	18	0.667	0.111	3.35	cd7221211ac2363623363223366211050b21	.r!!..66#62#6b...!
0x014BE8	0x05	0x0BE8	0x4BE8	20	0.6	0.1	3.722	034d44c5211ac23636233632233662110514210d	.MD.!..66#62#6b...!.
0x014C26	0x05	0x0C26	0x4C26	17	0.471	0.412	3.499	211e44cd2840c1c1c1c1c3524c2e15e521	!.D.(@.....RL...!
0x014C4A	0x05	0x0C4A	0x4C4A	24	0.292	0.5	3.935	43cd2840c1c1c1c1cd0140e1c1d1e5c5d54b42110514210d	C.(@......@......KB...!.
0x014C6B	0x05	0x0C6B	0x4C6B	8	0.375	0.0	3.0	194d44110514210d	.MD...!.
0x014C74	0x05	0x0C74	0x4C74	28	0.464	0.393	4.093	cd18223e02ea9ac3cd0e40e1cd9c7c211ac23636233671233663e1cd	".."">......@...|!..66#6q#6c.."
0x014C91	0x05	0x0C91	0x4C91	14	0.643	0.214	3.093	03211ac23636233671233663e1cd	.!..66#6q#6c..
0x014CA0	0x05	0x0CA0	0x4CA0	14	0.286	0.357	3.182	03c9cdb5742e15e5211f15e52115	....t...!...!.
0x014CBA	0x05	0x0CBA	0x4CBA	25	0.52	0.4	3.574	213d44cd2840c1c1c1c1cdcd74211ac2361a2336bf233653cd	!=D.(@......t!..6.#6.#6S.
0x014CD4	0x05	0x0CD4	0x4CD4	11	0.273	0.273	2.914	03c92e15e5211e06e52106	.....!...!.
0x014CEB	0x05	0x0CEB	0x4CEB	19	0.421	0.474	3.221	215c44cd2840c1c1c1c1c9cd0140cd0e4021c8	!\D.(@.......@..@!.
0x014D01	0x05	0x0D01	0x4D01	13	0.308	0.385	3.547	7ad5e5d1e1d54b42110514210d	z.....KB...!.
0x014D17	0x05	0x0D17	0x4D17	8	0.375	0.0	3.0	194d44110514210d	.MD...!.
0x014D20	0x05	0x0D20	0x4D20	8	0.5	0.25	2.75	cd72212e15e52118	.r!...!.
0x014D38	0x05	0x0D38	0x4D38	25	0.36	0.44	4.244	217b44cd2840c1c1c1c13e02ea9ac3d1e5d54b42110514210d	!{D.(@....>.......KB...!.
0x014D5A	0x05	0x0D5A	0x4D5A	8	0.375	0.0	3.0	194d44110514210d	.MD...!.
0x014D63	0x05	0x0D63	0x4D63	31	0.323	0.452	4.672	cd18222e05e50e141e0dafcd0e3dc1e1cd9c7ce17da43cc2834d21dec76e26	"..""..........=....|.}.<..M!..n&"
0x014D83	0x05	0x0D83	0x4D83	15	0.467	0.4	3.507	7dc9b7c2ab4d2e15e5211b38e52138	}....M...!.8.!8
0x014D9E	0x05	0x0D9E	0x4D9E	22	0.455	0.455	3.698	219a44cd2840c1c1c1c1c3ca4d2e15e5211b38e52138	!.D.(@......M...!.8.!8
0x014DC0	0x05	0x0DC0	0x4DC0	19	0.421	0.474	3.616	219a44cd2840c1c1c1c1cd2920c92e15e5211b	!.D.(@.....) ....!.
0x014DE3	0x05	0x0DE3	0x4DE3	25	0.36	0.6	4.084	21b944cd2840c1c1c1c1e5cd2920e1c9c54d44afeaf7c22105	!.D.(@......) ...MD....!.
0x014DFD	0x05	0x0DFD	0x4DFD	15	0.867	0.0	3.133	095e235669602323237e23666f197d	.^#Vi`###~#fo.}
0x014E18	0x05	0x0E18	0x4E18	9	0.444	0.444	3.17	3e03cd3c60d1d5f57b	>..<`...{
0x014E22	0x05	0x0E22	0x4E22	8	0.375	0.375	2.25	33ca064fb7ca064f	3..O...O
0x014E3C	0x05	0x0E3C	0x4E3C	10	0.2	0.7	2.922	f6c277afeaf6c2c3164f	..w......O
0x014E60	0x05	0x0E60	0x4E60	11	0.545	0.364	3.459	cd2836d2a04e2144ca097e	.(6..N!D..~
0x014E70	0x05	0x0E70	0x4E70	14	0.357	0.429	3.807	291194cb19bec29c4e2158ca097e	).......N!X..~
0x014E8B	0x05	0x0E8B	0x4E8B	11	0.545	0.364	3.459	64da9c4e2158ca093e6396	d..N!X..>c.
0x014E97	0x05	0x0E97	0x4E97	12	0.333	0.417	3.418	0477eaf6c203c35b4ec3164f	.w.....[N..O
0x014EBB	0x05	0x0EBB	0x4EBB	14	0.5	0.286	3.807	cd2836d2034f6960291194cb197e	.(6..Oi`)....~
0x014ED5	0x05	0x0ED5	0x4ED5	10	0.6	0.2	3.322	4e6960291194cb19237e	Ni`)....#~
0x014EED	0x05	0x0EED	0x4EED	12	0.583	0.25	3.585	4e6960291194cb19233e6396	Ni`)....#>c.
0x014EFA	0x05	0x0EFA	0x4EFA	12	0.25	0.5	3.418	0477eaf6c203c3b64ec3164f	.w......N..O
0x014F11	0x05	0x0F11	0x4F11	17	0.176	0.588	3.97	0477eaf6c2f1cdd503cdde1fd12e15e521	.w..............!
0x014F37	0x05	0x0F37	0x4F37	14	0.5	0.5	2.95	21d844cd2840c1c1c1c1cd292021	!.D.(@.....) !
0x014F58	0x05	0x0F58	0x4F58	9	0.444	0.111	3.17	7a4d44c5110514210d	zMD....!.
0x014F62	0x05	0x0F62	0x4F62	16	0.312	0.562	3.703	cd4421c1d1e1c5d5cdab37cd3d381105	.D!.......7.=8..
0x014F73	0x05	0x0F73	0x4F73	16	0.812	0.062	3.274	194e2346cd3d382323237e23666f097d	.N#F.=8###~#fo.}
0x014F84	0x05	0x0F84	0x4F84	19	0.421	0.421	3.932	0677cdb948d17d3db4ca76507db4c289501119	.w..H.}=..vP}...P..
0x014F9F	0x05	0x0F9F	0x4F9F	19	0.526	0.263	3.892	6cca4fc57dcdd503211ac23613233601233678	l.O.}...!..6.#6.#6x
0x014FC6	0x05	0x0FC6	0x4FC6	9	0.222	0.444	3.17	17c3b7c27050c51119	....pP...
0x014FD0	0x05	0x0FD0	0x4FD0	11	0.545	0.182	3.278	3e03cd3c604fcd3d381107	>..<`O.=8..
0x014FE3	0x05	0x0FE3	0x4FE3	13	0.462	0.308	3.547	73237279cdd503c1cd49381107	s#ry.....I8..
0x014FF8	0x05	0x0FF8	0x4FF8	11	0.545	0.273	3.278	cd2836ca6a50cd49381109	.(6.jP.I8..
0x015014	0x05	0x1014	0x5014	11	0.545	0.273	3.278	cd2836da6a50cd49381105	.(6.jP.I8..
0x015027	0x05	0x1027	0x5027	11	0.545	0.273	3.278	cd2836d24050cd49381105	.(6.@P.I8..
0x015033	0x05	0x1033	0x5033	8	0.5	0.25	2.75	197ed60177237ede	.~..w#~.
0x015041	0x05	0x1041	0x5041	18	0.778	0.167	3.725	047e692dbdda6a50cd49382323235e235621	.~i-..jP.I8###^#V!
0x015055	0x05	0x1055	0x5055	19	0.684	0.263	3.616	cd2836d26a50cd49382323237ed60177237ede	.(6.jP.I8###~..w#~.
0x015073	0x05	0x1073	0x5073	19	0.579	0.316	3.787	c38950d5211ac2360c23366023367dcd3d38cd	..P.!..6.#6`#6}.=8.
0x015094	0x05	0x1094	0x5094	11	0.182	0.364	3.459	17c3b7c2a350110514210d	.....P...!.
0x0150A0	0x05	0x10A0	0x50A0	18	0.389	0.556	3.572	cd4323e1cd9c7ce1c1c1c9c5e5235e23561a	.C#...|......#^#V.
0x0150BA	0x05	0x10BA	0x50BA	30	0.433	0.5	4.387	02776b6223234ed5e5d1e12323237ee1c5f5cde7503e01ea9ac3f1c16fe5	.wkb##N....###~.....P>......o.
0x0150EB	0x05	0x10EB	0x50EB	18	0.778	0.167	3.684	4a7e23666fcdf4374ccd68384c235e23561a	J~#fo..7L.h8L#^#V.
0x015105	0x05	0x1105	0x5105	24	0.75	0.25	3.502	48776b6223237ef5d5e5d1e12323234ecd68384e2323235e	Hwkb##~.....###N.h8N###^
0x01511E	0x05	0x111E	0x511E	8	0.625	0.125	3.0	4773cd68384e1109	Gs.h8N..
0x01512A	0x05	0x112A	0x512A	8	0.625	0.125	3.0	4673cd68384e1105	Fs.h8N..
0x015136	0x05	0x1136	0x5136	8	0.625	0.125	3.0	4573cd68384e110d	Es.h8N..
0x01513F	0x05	0x113F	0x513F	11	0.636	0.273	3.459	197e23666fcdf43745f15f	.~#fo..7E._
0x01514E	0x05	0x114E	0x514E	13	0.615	0.385	3.335	486e67cdda7ecd68384ccda878	Hng..~.h8L..x
0x01519C	0x05	0x119C	0x519C	19	0.368	0.579	4.037	3ad17bea1ac2f1f5d5cd683847d5e5d1e16f26	:.{.......h8G....o&
0x0151BB	0x05	0x11BB	0x51BB	11	0.182	0.545	3.459	cd8414d1d57bea1ac2013f	.....{....?
0x0151D4	0x05	0x11D4	0x51D4	11	0.364	0.455	3.096	06e5215d52e5cd3a15c1c1	..!]R..:...
0x0151E5	0x05	0x11E5	0x51E5	11	0.545	0.455	3.278	4a77d1f13cc38c51c35a52	Jw..<..Q.ZR
0x0151F7	0x05	0x11F7	0x51F7	10	0.5	0.5	3.322	44866f79bdd25a52c5d5	D.oy..ZR..
0x015209	0x05	0x1209	0x5209	19	0.368	0.579	4.037	3ad17bea1ac2c1c5d5cd683847d5e5d1e16926	:.{.......h8G....i&
0x015228	0x05	0x1228	0x5228	11	0.182	0.545	3.459	cd8414d1d57bea1ac2013f	.....{....?
0x015241	0x05	0x1241	0x5241	11	0.364	0.455	3.096	06e5216052e5cd3a15c1c1	..!`R..:...
0x015252	0x05	0x1252	0x5252	13	0.462	0.462	3.7	4a77d1c10cc3f351e84cc92573	Jw.....Q.L.%s
0x015263	0x05	0x1263	0x5263	25	0.52	0.4	3.574	c5c5c5d5cd9f37cd31382323237e23666fcdab37cd31381105	......7.18###~#fo..7.18..
0x01527D	0x05	0x127D	0x527D	13	0.538	0.231	3.547	197e23666fcdb737cd31381109	.~#fo..7.18..
0x01528B	0x05	0x128B	0x528B	54	0.574	0.389	4.796	194e2346d17b3db2cab1527bb2c2c652cd49382bcdb7372425cb7c280669602b	.N#F.{=...R{...R.I8+..7$%.|(.i`+..7..R.I8#..7YP.(6..R!
0x0152C3	0x05	0x12C3	0x52C3	25	0.52	0.4	3.543	cdb737cd4938e5cd3138232323d1732372e1e5e5cd31381105	..7.I8..18###.s#r....18..
0x0152DD	0x05	0x12DD	0x52DD	12	0.583	0.333	3.418	19d1732372cd3d38cdab5021	..s#r.=8..P!
0x0152EA	0x05	0x12EA	0x52EA	10	0.1	0.7	2.646	40c1c1c1c9e5e1e51105	@.........
0x0152F5	0x05	0x12F5	0x52F5	35	0.514	0.314	4.215	194e2346e1e52323237e23666f09c1c9e53e03ea9ac3cd0140cd0e40c1696023	.N#F..###~#fo....>......@..@.i`###.
0x01532A	0x05	0x132A	0x532A	9	0.778	0.111	2.642	c94d44696023232311	.MDi`###.
0x015351	0x05	0x1351	0x5351	10	0.3	0.3	2.722	c92e15e5210203e52103	....!...!.
0x015367	0x05	0x1367	0x5367	22	0.318	0.455	3.698	211042cd2840c1c1c1c1c9cdde1fcd501f2e15e52104	!.B.(@.........P....!.
0x01538D	0x05	0x138D	0x538D	28	0.357	0.464	3.866	212f42cd2840c1c1c1c1cd2920cd9b1fc9cdde1fcd501f2e15e52105	!/B.(@.....) ........P....!.
0x0153B9	0x05	0x13B9	0x53B9	28	0.357	0.464	3.866	214e42cd2840c1c1c1c1cd2920cd9b1fc9cdde1fcd501f2e15e52104	!NB.(@.....) ........P....!.
0x0153E5	0x05	0x13E5	0x53E5	31	0.452	0.452	4.156	216d42cd2840c1c1c1c1cd2920cd9b1fc9e5211ac236182336ba23365fe1cd	!mB.(@.....) .....!..6.#6.#6_..
0x015405	0x05	0x1405	0x5405	47	0.0	0.021	3.557	03c90d0d0f0b1010140714060b0b0a0a12050f0e040d03030f0902030302030e	...............................................
0x015435	0x05	0x1435	0x5435	12	0.0	0.0	3.585	0102030405060708090a0b17	............
0x015442	0x05	0x1442	0x5442	12	0.167	0.0	3.585	030c0d0e0f10111213142b61	..........+a
0x01544F	0x05	0x144F	0x544F	14	0.214	0.0	3.807	040e15161718191a1b1c1d2b4c60	...........+L`
0x01545E	0x05	0x145E	0x545E	10	0.6	0.0	3.322	05141e1f202122232425	".... !""#$%"
0x015469	0x05	0x1469	0x5469	15	0.733	0.0	3.907	06101b1c262728292a2b2c2d627879	....&'()*+,-bxy
0x015479	0x05	0x1479	0x5479	15	0.8	0.0	3.907	070f18282e2f303132333458595f6c	...(./01234XY_l
0x015489	0x05	0x1489	0x5489	19	0.895	0.0	4.248	083035363738393a3b3c3d3e3f555c647d7e7f	.056789:;<=>?U\d}~.
0x0154A4	0x05	0x14A4	0x54A4	19	0.842	0.105	4.248	122c33384041424344454647484956626c8693	.,38@ABCDEFGHIVbl..
0x0154BE	0x05	0x14BE	0x54BE	10	0.9	0.1	3.322	3e48494f545b6a6b6c93	>HIOT[jkl.
0x0154C9	0x05	0x14C9	0x54C9	10	0.9	0.0	3.322	1d39474a4b4c4d4e4f5d	.9GJKLMNO]
0x0154D4	0x05	0x14D4	0x54D4	9	0.778	0.222	3.17	3f4e6a6e7174758687	?Njnqtu..
0x0154DE	0x05	0x14DE	0x54DE	9	1.0	0.0	3.17	214450515253545d6d	!DPQRST]m
0x0154E8	0x05	0x14E8	0x54E8	17	0.882	0.0	4.087	13192029434b5255565758595a5b5d5e6e	.. )CKRUVWXYZ[]^n
0x0154FF	0x05	0x14FF	0x54FF	14	0.786	0.071	3.807	1131323a3b425f606177797c7f81	.12:;B_`awy|..
0x01550E	0x05	0x150E	0x550E	13	0.154	0.846	3.7	3c7788898a8b8c8d8e8f909192	<w...........
0x015520	0x05	0x1520	0x5520	12	0.917	0.083	3.585	373a6d6e6f70717273747587	7:mnopqrstu.
0x015533	0x05	0x1533	0x5533	14	1.0	0.0	3.807	232a575e616365667677787a7b7c	#*W^acefvwxz{|
0x015542	0x05	0x1542	0x5542	8	0.75	0.125	3.0	0b25465c68697e82	.%F\hi~.
0x015558	0x05	0x1558	0x5558	13	0.615	0.385	3.7	34646769727374788081828385	4dgirstx.....
0x015566	0x05	0x1566	0x5566	14	0.5	0.429	3.807	64757a7b7c7d7e7f808182838485	duz{|}~.......
0x01558D	0x05	0x158D	0x558D	11	0.091	0.545	2.369	c5c5c5c5e52e0ee50e141e	...........
0x015599	0x05	0x1599	0x5599	11	0.273	0.364	3.278	afcd693bc12e0ee50e141e	..i;.......
0x0155A5	0x05	0x15A5	0x55A5	8	0.25	0.5	2.75	afcd0e3dc1c12105	...=..!.
0x0155AE	0x05	0x15AE	0x55AE	19	0.789	0.105	3.637	095e235669602323237e23666f19cdb1372164	.^#Vi`###~#fo...7!d
0x0155C4	0x05	0x15C4	0x55C4	14	0.5	0.214	3.522	7acda537cd37384d44110514210d	z..7.78MD...!.
0x0155DA	0x05	0x15DA	0x55DA	18	0.556	0.278	4.059	3e03cd3c604fcd4338118ec9197ee63f6f26	>..<`O.C8....~.?o&
0x0155ED	0x05	0x15ED	0x55ED	16	0.25	0.312	3.703	cdbd3779cdd503cd01400e051e14210d	..7y.....@....!.
0x01560C	0x05	0x160C	0x560C	10	0.5	0.4	3.122	77cd0e40afcd897a4f79	w..@...zOy
0x01561D	0x05	0x161D	0x561D	18	0.389	0.167	4.17	7ecd4f3811065419bed252560e051e14210d	~.O8..T...RV....!.
0x015638	0x05	0x1638	0x5638	8	0.375	0.625	2.75	e5cd3738d1cda656	..78...V
0x015642	0x05	0x1642	0x5642	17	0.353	0.353	4.087	772e05e50e141e0dafcd323cc1c3955679	w.........2<...Vy
0x01565A	0x05	0x165A	0x565A	14	0.429	0.214	3.807	10c29556cd37384d44110514210d	...V.78MD...!.
0x015669	0x05	0x1669	0x5669	25	0.36	0.28	4.134	cdea212e05e50e141e0dafcd323cc1cd37384d44110514210d	..!.........2<..78MD...!.
0x015683	0x05	0x1683	0x5683	28	0.357	0.429	4.307	cdea212e05e50e141e0dafcd323cc1c39856c31156cd3738cd9c7c21	..!.........2<...V..V.78..|!
0x0156A0	0x05	0x16A0	0x56A0	12	0.0	0.833	2.918	80c1c1c1c1c9e5d5e8ea1119	............
0x0156AD	0x05	0x16AD	0x56AD	19	0.526	0.263	4.143	3e03cd3c604fcd68381a118ec9197ee63f6f26	>..<`O.h8.....~.?o&
0x0156C1	0x05	0x16C1	0x56C1	8	0.25	0.5	2.75	cdf4371a79cdd503	..7.y...
0x0156CA	0x05	0x16CA	0x56CA	16	0.562	0.188	3.875	153601cd6838184d4479a03cc2545701	.6..h8.MDy.<.TW.
0x015701	0x05	0x1701	0x5701	11	0.455	0.364	3.459	03d24a57f5c5cd68381e5d	..JW...h8.]
0x015712	0x05	0x1712	0x5712	10	0.2	0.7	3.122	04cd6b3dd5e5d1e1c1d5	..k=......
0x015725	0x05	0x1725	0x5725	8	0.5	0.375	3.0	cd2836d23d5703c5	.(6.=W..
0x015766	0x05	0x1766	0x5766	11	0.364	0.455	3.459	03d2ba57f5c5cd68381e5d	...W...h8.]
0x015777	0x05	0x1777	0x5777	10	0.2	0.7	3.122	04cd6b3dd5e5d1e1c1d5	..k=......
0x0157BB	0x05	0x17BB	0x57BB	12	0.417	0.417	3.585	147eb7c2c7576960cdf43718	.~...Wi`..7.
0x0157CC	0x05	0x17CC	0x57CC	15	0.467	0.133	3.907	1477c35857cd68381a110654195e16	.w.XW.h8...T.^.
0x0157EA	0x05	0x17EA	0x57EA	41	0.366	0.415	4.9	3a211458e5cd3a15c1cd6838187dc30458cd68381a110654197ee81ac928c3de	:!.X..:...h8.}..X.h8...T.~...(.. .......)
0x01581D	0x05	0x181D	0x581D	18	0.389	0.5	4.059	cdb73779a03cc23b580e05cd3138d5e5d1e1	..7y.<.;X...18....
0x015834	0x05	0x1834	0x5834	9	0.333	0.556	3.17	2bcdef5ac3cc58c51e	+..Z..X..
0x01583F	0x05	0x183F	0x583F	11	0.545	0.273	3.459	067e3d6f7bbdd25e58d516	.~=o{..^X..
0x015852	0x05	0x1852	0x5852	23	0.478	0.304	4.143	cd313809cd9f37d11cc33e58c1cd493809113454196e26	.18...7...>X..I8..4T.n&
0x015878	0x05	0x1878	0x5878	24	0.375	0.542	4.252	6960cd2836d2c358e1e57db4c29c580e05cd3138d5e5d1e1	i`.(6..X..}...X...18....
0x015895	0x05	0x1895	0x5895	50	0.54	0.38	4.06	2bcdef5ac3ab580e09cd3138e5cd4938242bd1cdef5acd3138cd6b3d4d44cd31	+..Z..X...18..I8$+...Z.18.k=MD.18...7.186.#..7.186
0x0158C8	0x05	0x18C8	0x58C8	16	0.375	0.625	3.25	23cd9f37cd3138c1c1c1c1c9da58f358	#..7.18......X.X
0x0158DA	0x05	0x18DA	0x58DA	24	0.25	0.75	3.804	ccdeb0c428bfdeb8ca2920bfccc428c920c2b9b6b4b6de29	....(....) ...(. ......)
0x0158F3	0x05	0x18F3	0x58F3	8	0.25	0.75	3.0	28c3deb7c5b2d629	(......)
0x015902	0x05	0x1902	0x5902	10	0.5	0.3	3.322	3e03cd3c606ff1e55f16	>..<`o.._.
0x01590D	0x05	0x190D	0x590D	12	0.5	0.417	3.418	218ec9197ee63f21e9c26e26	!...~.?!..n&
0x01591A	0x05	0x191A	0x591A	20	0.55	0.25	3.641	5d54294d4429292929190911b8c9197ee1f5e521	]T)MD))))......~...!
0x015930	0x05	0x1930	0x5930	10	0.5	0.3	2.922	cdf43735cd6838351103	..75.h85..
0x01593B	0x05	0x193B	0x593B	11	0.545	0.455	3.459	cd2836d2b25921e9c26e26	.(6..Y!..n&
0x015947	0x05	0x1947	0x5947	17	0.529	0.118	3.169	5d54294d4429292929190911b8c9191108	]T)MD))))........
0x015959	0x05	0x1959	0x5959	17	0.529	0.353	3.617	194d44cd683835097ecd683835d5e5d1e1	.MD.h85.~.h85....
0x01596B	0x05	0x196B	0x596B	11	0.455	0.455	3.459	711977cd683835d5e5d1e1	q.w.h85....
0x015977	0x05	0x1977	0x5977	40	0.55	0.275	4.703	71197eb7caa659211ac2361523361b2336600e01cd683835e5cd68383729295d	q.~...Y!..6.#6.#6`...h85..h87))]T)).....
0x0159A5	0x05	0x19A5	0x59A5	21	0.476	0.381	3.975	03cd68383523cdf43735c33459e17dcdd503f15f1d	..h85#..75.4Y.}...._.
0x0159C0	0x05	0x19C0	0x59C0	8	0.5	0.25	3.0	057ef5cd2e604f06	.~...`O.
0x0159CC	0x05	0x19CC	0x59CC	70	0.371	0.243	4.417	210d01cd502221bb5ae5cd3a15c111bd5a21010acd2e2311c75a210101cd2e23	"!...P""!.Z..:....Z!....#..Z!....#....!....~....!....~..Z!....#..Z"
0x015A21	0x05	0x1A21	0x5A21	19	0.526	0.316	3.892	6f7eb7c2335a11e75a21030ccd2e23c3895a21	o~..3Z..Z!....#..Z!
